id_student,total_clicks,active_days,total_events,activity_variance,features,prediction
599740,4658,196,1250,34.72863328219811,"[4658.0,196.0,34.72863328219811]",1
599802,756,22,213,29.763425069394682,"[756.0,22.0,29.763425069394682]",0
599815,673,57,201,19.511387331222053,"[673.0,57.0,19.511387331222053]",0
599937,1187,55,418,21.480129412923926,"[1187.0,55.0,21.480129412923926]",0
600032,130,7,44,10.643576198144789,"[130.0,7.0,10.643576198144789]",0
600142,911,55,265,19.185993768954397,"[911.0,55.0,19.185993768954397]",0
600292,2621,101,660,53.245352142252514,"[2621.0,101.0,53.245352142252514]",1
600365,414,37,175,9.968945775751811,"[414.0,37.0,9.968945775751811]",0
600509,923,61,241,22.435444732116828,"[923.0,61.0,22.435444732116828]",0
600680,737,60,384,8.870235253155785,"[737.0,60.0,8.870235253155785]",0
600766,7815,226,1770,37.69203077407928,"[7815.0,226.0,37.69203077407928]",2
600814,4526,132,986,49.6227801515587,"[4526.0,132.0,49.6227801515587]",1
600860,7369,196,1448,55.20679808396255,"[7369.0,196.0,55.20679808396255]",2
600938,2758,148,813,22.749493123948504,"[2758.0,148.0,22.749493123948504]",1
600967,25,5,15,5.522680508593631,"[25.0,5.0,5.522680508593631]",0
600978,5,1,4,0.0,"[5.0,1.0,0.0]",0
601064,563,48,210,13.180804197422102,"[563.0,48.0,13.180804197422102]",0
601123,1315,60,297,23.65019917260645,"[1315.0,60.0,23.65019917260645]",0
601132,882,43,206,21.409134780479253,"[882.0,43.0,21.409134780479253]",0
601239,104,9,32,14.16960753788819,"[104.0,9.0,14.16960753788819]",0
601266,210,14,98,17.244843153378213,"[210.0,14.0,17.244843153378213]",0
601286,1410,61,467,24.45478709827297,"[1410.0,61.0,24.45478709827297]",0
601389,4473,131,907,42.64398634443884,"[4473.0,131.0,42.64398634443884]",1
601414,30,5,14,5.1478150704935,"[30.0,5.0,5.1478150704935]",0
601418,387,58,219,7.484224182588667,"[387.0,58.0,7.484224182588667]",0
601433,405,24,83,16.286330624710754,"[405.0,24.0,16.286330624710754]",0
601472,355,31,162,9.373148562702642,"[355.0,31.0,9.373148562702642]",0
601605,745,41,190,31.2056905379647,"[745.0,41.0,31.2056905379647]",0
601616,196,25,97,6.950299753727653,"[196.0,25.0,6.950299753727653]",0
601930,53,12,32,4.2094770423054895,"[53.0,12.0,4.2094770423054895]",0
601934,824,73,368,12.595721773742149,"[824.0,73.0,12.595721773742149]",0
602097,312,7,90,35.664441408108175,"[312.0,7.0,35.664441408108175]",0
602356,799,72,371,11.652430952588878,"[799.0,72.0,11.652430952588878]",0
602401,766,50,224,18.235914329382318,"[766.0,50.0,18.235914329382318]",0
602471,1997,84,573,26.81276048958248,"[1997.0,84.0,26.81276048958248]",1
602570,277,22,87,27.32460794108854,"[277.0,22.0,27.32460794108854]",0
602681,2025,57,421,74.15960232189325,"[2025.0,57.0,74.15960232189325]",1
602719,1628,36,295,54.28765242989612,"[1628.0,36.0,54.28765242989612]",0
602780,383,28,132,16.52619373494936,"[383.0,28.0,16.52619373494936]",0
602803,505,28,200,16.89067711919725,"[505.0,28.0,16.89067711919725]",0
602854,6090,221,1989,27.068981156434162,"[6090.0,221.0,27.068981156434162]",2
602991,3859,153,953,21.905064970116594,"[3859.0,153.0,21.905064970116594]",1
603108,1592,102,390,20.37040994291664,"[1592.0,102.0,20.37040994291664]",0
603148,173,16,71,16.947836636770685,"[173.0,16.0,16.947836636770685]",0
603503,2142,132,619,22.08194001776005,"[2142.0,132.0,22.08194001776005]",1
603513,695,66,344,9.878056017050657,"[695.0,66.0,9.878056017050657]",0
603648,4679,142,1038,39.811671453202166,"[4679.0,142.0,39.811671453202166]",1
603763,459,15,106,26.470468720551857,"[459.0,15.0,26.470468720551857]",0
604050,869,76,299,15.873109778335426,"[869.0,76.0,15.873109778335426]",0
604151,399,57,177,9.186558503751943,"[399.0,57.0,9.186558503751943]",0
604449,511,12,117,38.184857382650165,"[511.0,12.0,38.184857382650165]",0
604635,1393,63,334,40.48221876135612,"[1393.0,63.0,40.48221876135612]",0
604854,927,87,427,9.911031657523825,"[927.0,87.0,9.911031657523825]",0
604917,1270,65,471,22.89860593674108,"[1270.0,65.0,22.89860593674108]",0
605180,2770,88,578,48.016035940287885,"[2770.0,88.0,48.016035940287885]",1
605264,1258,79,337,18.892253297689773,"[1258.0,79.0,18.892253297689773]",0
605438,823,55,323,10.845657325781728,"[823.0,55.0,10.845657325781728]",0
605666,1717,83,450,43.49934894686423,"[1717.0,83.0,43.49934894686423]",0
605676,9,1,5,0.0,"[9.0,1.0,0.0]",0
605836,2358,104,555,21.97635194497848,"[2358.0,104.0,21.97635194497848]",1
605876,3449,185,1069,17.594226766503933,"[3449.0,185.0,17.594226766503933]",1
606002,3028,119,805,30.313530423930658,"[3028.0,119.0,30.313530423930658]",1
606082,839,97,358,9.646935218323444,"[839.0,97.0,9.646935218323444]",0
606104,7709,161,1391,44.934588414993236,"[7709.0,161.0,44.934588414993236]",2
606407,613,26,226,31.26425828568217,"[613.0,26.0,31.26425828568217]",0
606586,30,9,17,3.2015621187164243,"[30.0,9.0,3.2015621187164243]",0
606651,156,11,68,11.513628288408322,"[156.0,11.0,11.513628288408322]",0
606817,113,5,44,15.388307249337076,"[113.0,5.0,15.388307249337076]",0
606827,36,5,24,5.890670590009257,"[36.0,5.0,5.890670590009257]",0
607011,333,16,117,16.94783663677069,"[333.0,16.0,16.94783663677069]",0
607080,6,1,3,0.0,"[6.0,1.0,0.0]",0
607163,303,17,86,20.171871796258916,"[303.0,17.0,20.171871796258916]",0
607220,439,89,219,5.382627258152314,"[439.0,89.0,5.382627258152314]",0
607286,134,9,46,10.142046692414263,"[134.0,9.0,10.142046692414263]",0
607442,104,2,17,55.154328932550705,"[104.0,2.0,55.154328932550705]",0
607443,367,19,103,28.349118409923843,"[367.0,19.0,28.349118409923843]",0
607638,1447,95,624,13.031428973732098,"[1447.0,95.0,13.031428973732098]",0
607699,265,19,114,13.061706899731861,"[265.0,19.0,13.061706899731861]",0
607733,449,20,130,38.92431928215248,"[449.0,20.0,38.92431928215248]",0
607812,3823,165,1059,28.43062249827323,"[3823.0,165.0,28.43062249827323]",1
607835,3033,135,957,26.880553921087223,"[3033.0,135.0,26.880553921087223]",1
607854,858,59,354,20.363356231991226,"[858.0,59.0,20.363356231991226]",0
608043,4739,168,1231,31.41586123800125,"[4739.0,168.0,31.41586123800125]",1
608109,536,43,159,13.40992673750326,"[536.0,43.0,13.40992673750326]",0
608221,164,13,63,11.651455284916569,"[164.0,13.0,11.651455284916569]",0
608449,943,116,462,8.593759285125145,"[943.0,116.0,8.593759285125145]",0
608477,3087,112,716,32.416429281884014,"[3087.0,112.0,32.416429281884014]",1
608488,3101,99,706,34.6076635027409,"[3101.0,99.0,34.6076635027409]",1
608746,1405,110,669,24.168619843803558,"[1405.0,110.0,24.168619843803558]",0
608866,1704,86,558,25.884136240020236,"[1704.0,86.0,25.884136240020236]",0
608884,680,39,183,22.932159528068496,"[680.0,39.0,22.932159528068496]",0
608913,3464,116,750,42.69261142709318,"[3464.0,116.0,42.69261142709318]",1
608939,273,16,89,15.502553553097847,"[273.0,16.0,15.502553553097847]",0
609230,396,15,133,24.80149765063162,"[396.0,15.0,24.80149765063162]",0
609241,7,1,6,0.0,"[7.0,1.0,0.0]",0
609245,1958,149,906,20.5551401259558,"[1958.0,149.0,20.5551401259558]",0
609396,1195,45,313,36.506883258538046,"[1195.0,45.0,36.506883258538046]",0
609426,248,25,134,9.142027492119386,"[248.0,25.0,9.142027492119386]",0
609480,47,4,20,4.573474244670748,"[47.0,4.0,4.573474244670748]",0
609527,2135,67,515,36.958574484835765,"[2135.0,67.0,36.958574484835765]",1
609538,711,33,154,29.59422548096473,"[711.0,33.0,29.59422548096473]",0
609681,62,9,45,7.339012952101332,"[62.0,9.0,7.339012952101332]",0
609682,1360,74,330,29.495159901385403,"[1360.0,74.0,29.495159901385403]",0
609704,669,58,226,13.244284457093153,"[669.0,58.0,13.244284457093153]",0
609811,2210,105,677,23.212803559334425,"[2210.0,105.0,23.212803559334425]",1
609908,3908,137,928,51.089609898567495,"[3908.0,137.0,51.089609898567495]",1
610257,2291,166,857,16.31553261773023,"[2291.0,166.0,16.31553261773023]",1
610380,186,9,59,31.38072656902641,"[186.0,9.0,31.38072656902641]",0
610405,1411,73,381,23.50830514858321,"[1411.0,73.0,23.50830514858321]",0
610530,44,5,19,6.340346993658944,"[44.0,5.0,6.340346993658944]",0
610575,4979,163,1281,32.520687139489226,"[4979.0,163.0,32.520687139489226]",1
610650,393,71,189,8.988613409539703,"[393.0,71.0,8.988613409539703]",0
610672,1887,137,512,16.363064891938585,"[1887.0,137.0,16.363064891938585]",0
610687,4387,157,976,32.82065524553656,"[4387.0,157.0,32.82065524553656]",1
610745,826,69,313,11.245876387386405,"[826.0,69.0,11.245876387386405]",0
610749,1105,84,349,12.506859850342996,"[1105.0,84.0,12.506859850342996]",0
610830,252,12,85,20.96317116885099,"[252.0,12.0,20.96317116885099]",0
610855,1802,96,496,24.112228461996388,"[1802.0,96.0,24.112228461996388]",0
611004,49,9,28,5.387743291748205,"[49.0,9.0,5.387743291748205]",0
611051,135,7,52,11.643514442445142,"[135.0,7.0,11.643514442445142]",0
611245,538,24,145,23.513024451154294,"[538.0,24.0,23.513024451154294]",0
611271,1237,95,467,16.331655039431478,"[1237.0,95.0,16.331655039431478]",0
611383,544,80,284,7.369798101076644,"[544.0,80.0,7.369798101076644]",0
611531,3827,182,986,19.064714251417236,"[3827.0,182.0,19.064714251417236]",1
611612,578,43,190,21.786083725059548,"[578.0,43.0,21.786083725059548]",0
611735,386,22,130,16.258996843439583,"[386.0,22.0,16.258996843439583]",0
611763,1472,52,342,44.13594793875497,"[1472.0,52.0,44.13594793875497]",0
611790,786,84,507,8.661843841026801,"[786.0,84.0,8.661843841026801]",0
611879,608,27,223,21.59838022838816,"[608.0,27.0,21.59838022838816]",0
611905,34,3,10,14.571661996262929,"[34.0,3.0,14.571661996262929]",0
611982,310,40,179,7.912178214787891,"[310.0,40.0,7.912178214787891]",0
612026,78,6,37,17.899720668211557,"[78.0,6.0,17.899720668211557]",0
612179,452,58,180,10.668462492506734,"[452.0,58.0,10.668462492506734]",0
612191,1367,37,260,33.07226594557402,"[1367.0,37.0,33.07226594557402]",0
612199,388,14,67,37.18028545309499,"[388.0,14.0,37.18028545309499]",0
612248,3232,138,831,24.040358886460563,"[3232.0,138.0,24.040358886460563]",1
612252,491,46,196,13.878927828948438,"[491.0,46.0,13.878927828948438]",0
612327,6223,244,2134,22.6140453007133,"[6223.0,244.0,22.6140453007133]",2
612429,278,8,96,48.00223209095891,"[278.0,8.0,48.00223209095891]",0
612542,2192,91,517,40.413872302478936,"[2192.0,91.0,40.413872302478936]",1
612565,636,45,235,14.897528776154912,"[636.0,45.0,14.897528776154912]",0
612638,1893,66,467,33.84905820342334,"[1893.0,66.0,33.84905820342334]",0
612822,356,36,128,12.874732236389624,"[356.0,36.0,12.874732236389624]",0
613038,76,6,32,8.547904226573124,"[76.0,6.0,8.547904226573124]",0
613116,82,2,27,16.97056274847714,"[82.0,2.0,16.97056274847714]",0
613173,1022,39,337,24.160842054839904,"[1022.0,39.0,24.160842054839904]",0
613199,818,71,324,8.766591054239592,"[818.0,71.0,8.766591054239592]",0
613226,398,24,161,20.8053435165243,"[398.0,24.0,20.8053435165243]",0
613281,612,23,137,30.144710270829492,"[612.0,23.0,30.144710270829492]",0
613416,299,27,130,13.13810057084686,"[299.0,27.0,13.13810057084686]",0
613418,684,82,295,10.487169718097245,"[684.0,82.0,10.487169718097245]",0
613574,1168,42,266,45.58093209335916,"[1168.0,42.0,45.58093209335916]",0
613616,1387,73,298,23.8857233044716,"[1387.0,73.0,23.8857233044716]",0
613691,2162,171,664,12.925860937552754,"[2162.0,171.0,12.925860937552754]",1
613720,653,33,190,26.367306432111118,"[653.0,33.0,26.367306432111118]",0
613832,224,19,101,9.00357303993143,"[224.0,19.0,9.00357303993143]",0
613834,1519,108,614,11.655709882395932,"[1519.0,108.0,11.655709882395932]",0
613874,253,14,93,17.30035253404386,"[253.0,14.0,17.30035253404386]",0
613909,804,59,229,15.837426542392578,"[804.0,59.0,15.837426542392578]",0
613953,1947,124,531,21.174451486434705,"[1947.0,124.0,21.174451486434705]",0
614263,99,7,34,15.741966961263886,"[99.0,7.0,15.741966961263886]",0
614398,322,21,126,15.255600064675704,"[322.0,21.0,15.255600064675704]",0
614546,1760,124,582,14.995217351013748,"[1760.0,124.0,14.995217351013748]",0
614583,570,63,229,8.914338886760948,"[570.0,63.0,8.914338886760948]",0
614844,3274,121,575,42.10924235854902,"[3274.0,121.0,42.10924235854902]",1
614930,682,55,247,24.791426235995676,"[682.0,55.0,24.791426235995676]",0
614949,1110,92,543,9.826857510091934,"[1110.0,92.0,9.826857510091934]",0
615031,987,66,244,29.785609234704555,"[987.0,66.0,29.785609234704555]",0
615407,36,10,18,3.533962208186286,"[36.0,10.0,3.533962208186286]",0
615443,325,24,114,15.200054824462534,"[325.0,24.0,15.200054824462534]",0
616354,50,4,21,17.0,"[50.0,4.0,17.0]",0
616386,11244,231,2434,52.4294411712023,"[11244.0,231.0,52.4294411712023]",2
616595,1738,88,428,18.25505755775044,"[1738.0,88.0,18.25505755775044]",0
616613,764,35,212,27.358712682870618,"[764.0,35.0,27.358712682870618]",0
616660,2523,99,574,28.721521347192198,"[2523.0,99.0,28.721521347192198]",1
616789,3634,196,1063,26.129330554524923,"[3634.0,196.0,26.129330554524923]",1
616794,3744,115,938,38.00235249051195,"[3744.0,115.0,38.00235249051195]",1
617010,5712,161,1589,36.64083905912256,"[5712.0,161.0,36.64083905912256]",1
617126,128,13,77,9.898199784524405,"[128.0,13.0,9.898199784524405]",0
617265,296,18,141,21.992571532551146,"[296.0,18.0,21.992571532551146]",0
617287,167,19,84,8.330525842869312,"[167.0,19.0,8.330525842869312]",0
617406,78,2,12,41.012193308819754,"[78.0,2.0,41.012193308819754]",0
617525,591,40,205,17.24408111014714,"[591.0,40.0,17.24408111014714]",0
617535,413,10,126,52.53580789434109,"[413.0,10.0,52.53580789434109]",0
617847,97,6,43,24.94326896512698,"[97.0,6.0,24.94326896512698]",0
617880,974,49,333,19.661333301963126,"[974.0,49.0,19.661333301963126]",0
617959,319,20,152,16.75983607506821,"[319.0,20.0,16.75983607506821]",0
617998,5667,148,1349,37.75327230550823,"[5667.0,148.0,37.75327230550823]",1
618005,3631,132,829,36.3159368654323,"[3631.0,132.0,36.3159368654323]",1
618129,1439,105,487,13.92902600930035,"[1439.0,105.0,13.92902600930035]",0
618137,99,17,54,6.96630546019236,"[99.0,17.0,6.96630546019236]",0
618252,506,16,136,40.552640686725525,"[506.0,16.0,40.552640686725525]",0
618258,1042,63,387,13.872490062809732,"[1042.0,63.0,13.872490062809732]",0
618649,1608,140,549,15.159338700808739,"[1608.0,140.0,15.159338700808739]",0
618816,7,2,5,3.5355339059327378,"[7.0,2.0,3.5355339059327378]",0
618846,93,8,46,7.049569389078213,"[93.0,8.0,7.049569389078213]",0
618887,1342,89,406,20.166480244061344,"[1342.0,89.0,20.166480244061344]",0
618940,1772,92,698,15.607739391272418,"[1772.0,92.0,15.607739391272418]",0
619359,1401,94,464,20.87755864117813,"[1401.0,94.0,20.87755864117813]",0
619461,3723,106,701,54.744028216207546,"[3723.0,106.0,54.744028216207546]",1
619935,928,64,269,20.692763860598134,"[928.0,64.0,20.692763860598134]",0
620072,1707,73,395,26.463617654446466,"[1707.0,73.0,26.463617654446466]",0
620092,3235,153,799,18.056351230119613,"[3235.0,153.0,18.056351230119613]",1
620179,621,36,209,19.258207897636048,"[621.0,36.0,19.258207897636048]",0
620399,257,8,71,39.67164334526976,"[257.0,8.0,39.67164334526976]",0
620427,1809,105,569,12.772609774026623,"[1809.0,105.0,12.772609774026623]",0
620561,660,39,181,18.00494758814426,"[660.0,39.0,18.00494758814426]",0
620590,747,40,208,20.55310507454113,"[747.0,40.0,20.55310507454113]",0
620652,568,48,187,13.228488492697057,"[568.0,48.0,13.228488492697057]",0
620808,3843,193,911,17.60822230265617,"[3843.0,193.0,17.60822230265617]",1
620820,1875,87,505,22.514986544206636,"[1875.0,87.0,22.514986544206636]",0
620826,376,17,83,37.17506279910832,"[376.0,17.0,37.17506279910832]",0
620892,507,29,133,26.532487753769733,"[507.0,29.0,26.532487753769733]",0
620915,372,37,140,13.862310906326682,"[372.0,37.0,13.862310906326682]",0
620918,104,5,21,37.592552453910336,"[104.0,5.0,37.592552453910336]",0
620923,476,29,145,16.010079952908487,"[476.0,29.0,16.010079952908487]",0
620977,866,39,298,25.841805671776644,"[866.0,39.0,25.841805671776644]",0
621655,1422,83,363,16.441894054694217,"[1422.0,83.0,16.441894054694217]",0
621699,653,86,329,8.476094976255967,"[653.0,86.0,8.476094976255967]",0
621755,1099,104,409,11.277406249232644,"[1099.0,104.0,11.277406249232644]",0
622027,326,31,92,20.272922775205906,"[326.0,31.0,20.272922775205906]",0
622166,1852,159,608,12.808293577377988,"[1852.0,159.0,12.808293577377988]",0
622480,482,32,174,16.190274858692177,"[482.0,32.0,16.190274858692177]",0
622481,3898,157,913,35.80004625837669,"[3898.0,157.0,35.80004625837669]",1
622724,977,96,337,10.786926582104808,"[977.0,96.0,10.786926582104808]",0
622899,1799,49,461,38.83351215981715,"[1799.0,49.0,38.83351215981715]",0
622972,83,10,36,9.866328823044794,"[83.0,10.0,9.866328823044794]",0
623029,7,2,3,3.5355339059327378,"[7.0,2.0,3.5355339059327378]",0
623055,3693,154,1005,21.84720283294411,"[3693.0,154.0,21.84720283294411]",1
623081,206,16,80,12.164840045530124,"[206.0,16.0,12.164840045530124]",0
623178,409,23,116,21.15302798384608,"[409.0,23.0,21.15302798384608]",0
623257,351,39,180,7.490344662156391,"[351.0,39.0,7.490344662156391]",0
623326,167,13,74,8.305080311132395,"[167.0,13.0,8.305080311132395]",0
623333,559,74,264,6.7217534647496375,"[559.0,74.0,6.7217534647496375]",0
623416,349,22,104,17.7315845571988,"[349.0,22.0,17.7315845571988]",0
623421,1141,56,318,27.490535561435422,"[1141.0,56.0,27.490535561435422]",0
623589,3670,143,1099,36.195662345354734,"[3670.0,143.0,36.195662345354734]",1
623609,514,19,135,33.88128569679486,"[514.0,19.0,33.88128569679486]",0
623654,613,45,189,9.943679785510376,"[613.0,45.0,9.943679785510376]",0
623763,3,1,2,0.0,"[3.0,1.0,0.0]",0
623786,36,5,28,7.463243262818116,"[36.0,5.0,7.463243262818116]",0
623815,3812,185,1292,19.789681461861058,"[3812.0,185.0,19.789681461861058]",1
623911,74,16,44,5.1234753829798,"[74.0,16.0,5.1234753829798]",0
623953,188,16,63,8.637129152675673,"[188.0,16.0,8.637129152675673]",0
623988,348,10,77,59.81601420652797,"[348.0,10.0,59.81601420652797]",0
624105,366,15,199,23.811161848415303,"[366.0,15.0,23.811161848415303]",0
624164,1011,83,310,21.96846108396954,"[1011.0,83.0,21.96846108396954]",0
624653,430,34,164,10.702257912266802,"[430.0,34.0,10.702257912266802]",0
624727,536,37,181,18.168381603491543,"[536.0,37.0,18.168381603491543]",0
624804,667,63,255,10.094129435109268,"[667.0,63.0,10.094129435109268]",0
624946,3422,117,779,46.98585737015686,"[3422.0,117.0,46.98585737015686]",1
624981,1207,51,259,48.29230442489431,"[1207.0,51.0,48.29230442489431]",0
625071,433,49,195,8.98458619612758,"[433.0,49.0,8.98458619612758]",0
625124,973,63,302,20.606746294151854,"[973.0,63.0,20.606746294151854]",0
625207,133,8,38,25.196017258969434,"[133.0,8.0,25.196017258969434]",0
625390,363,26,136,11.615440651927997,"[363.0,26.0,11.615440651927997]",0
625406,7877,164,1452,57.92839071901039,"[7877.0,164.0,57.92839071901039]",2
625446,515,69,239,7.949435255828901,"[515.0,69.0,7.949435255828901]",0
625530,1103,61,254,16.770306180833643,"[1103.0,61.0,16.770306180833643]",0
625541,3746,166,1085,22.716803430212032,"[3746.0,166.0,22.716803430212032]",1
625566,5385,192,1248,23.885259986726293,"[5385.0,192.0,23.885259986726293]",1
625651,727,63,267,16.374474034227585,"[727.0,63.0,16.374474034227585]",0
625676,209,10,65,24.92856460635737,"[209.0,10.0,24.92856460635737]",0
625901,319,12,69,17.557481354543754,"[319.0,12.0,17.557481354543754]",0
625986,6,1,1,0.0,"[6.0,1.0,0.0]",0
626138,4151,202,1014,17.800442298503803,"[4151.0,202.0,17.800442298503803]",1
626139,1292,64,346,31.518638980365303,"[1292.0,64.0,31.518638980365303]",0
626245,154,21,61,6.366579406033771,"[154.0,21.0,6.366579406033771]",0
626287,240,8,64,27.2711254940878,"[240.0,8.0,27.2711254940878]",0
626403,433,26,186,14.206878074207037,"[433.0,26.0,14.206878074207037]",0
626419,4177,142,1047,30.672658131428193,"[4177.0,142.0,30.672658131428193]",1
626450,2145,115,837,15.50893544270464,"[2145.0,115.0,15.50893544270464]",1
626625,3547,86,512,65.11581285254245,"[3547.0,86.0,65.11581285254245]",1
626644,1711,75,531,55.55924360130859,"[1711.0,75.0,55.55924360130859]",0
626778,7596,199,1763,41.96127308799776,"[7596.0,199.0,41.96127308799776]",2
627026,1902,61,484,36.15960370206939,"[1902.0,61.0,36.15960370206939]",0
627061,3702,143,827,20.3885168229794,"[3702.0,143.0,20.3885168229794]",1
627071,1036,81,505,10.401581669850403,"[1036.0,81.0,10.401581669850403]",0
627076,107,15,51,9.53839359540968,"[107.0,15.0,9.53839359540968]",0
627100,1607,82,533,19.76082903999951,"[1607.0,82.0,19.76082903999951]",0
627276,1129,111,520,10.495777396712603,"[1129.0,111.0,10.495777396712603]",0
627283,2619,82,514,42.059143413952775,"[2619.0,82.0,42.059143413952775]",1
627321,3,2,3,0.7071067811865476,"[3.0,2.0,0.7071067811865476]",0
627383,119,6,35,21.329947648005767,"[119.0,6.0,21.329947648005767]",0
627441,22,3,6,6.506407098647712,"[22.0,3.0,6.506407098647712]",0
627528,6,1,3,0.0,"[6.0,1.0,0.0]",0
627569,112,9,47,8.959786703810408,"[112.0,9.0,8.959786703810408]",0
627620,3909,103,885,43.89769269937721,"[3909.0,103.0,43.89769269937721]",1
627636,2502,95,553,33.12985750054954,"[2502.0,95.0,33.12985750054954]",1
627638,1040,64,342,13.27965384899796,"[1040.0,64.0,13.27965384899796]",0
627843,190,20,71,8.255779474818965,"[190.0,20.0,8.255779474818965]",0
627847,743,25,180,33.55036015703359,"[743.0,25.0,33.55036015703359]",0
628004,5358,105,1026,62.846341479537514,"[5358.0,105.0,62.846341479537514]",1
628098,2747,93,668,51.93276571888615,"[2747.0,93.0,51.93276571888615]",1
628246,1047,57,428,19.84100333989777,"[1047.0,57.0,19.84100333989777]",0
628296,8,2,6,2.8284271247461903,"[8.0,2.0,2.8284271247461903]",0
628347,691,82,339,8.648171843927233,"[691.0,82.0,8.648171843927233]",0
628365,14,1,10,0.0,"[14.0,1.0,0.0]",0
628367,194,6,66,39.86309905999114,"[194.0,6.0,39.86309905999114]",0
628386,1383,139,599,11.332474652684091,"[1383.0,139.0,11.332474652684091]",0
628506,823,68,228,20.54491962903852,"[823.0,68.0,20.54491962903852]",0
628656,609,26,189,27.479698800275198,"[609.0,26.0,27.479698800275198]",0
628870,636,38,141,36.59839326743975,"[636.0,38.0,36.59839326743975]",0
628888,3029,71,589,59.93495132509955,"[3029.0,71.0,59.93495132509955]",1
628959,1764,76,371,30.184020403506523,"[1764.0,76.0,30.184020403506523]",0
628972,4563,85,699,103.10237766468843,"[4563.0,85.0,103.10237766468843]",1
629039,350,22,118,15.765873606076214,"[350.0,22.0,15.765873606076214]",0
629055,739,65,297,13.17617313416678,"[739.0,65.0,13.17617313416678]",0
629088,102,11,49,6.856980517558863,"[102.0,11.0,6.856980517558863]",0
629101,712,70,233,12.815266516956296,"[712.0,70.0,12.815266516956296]",0
629159,94,11,44,6.137811277053675,"[94.0,11.0,6.137811277053675]",0
629198,664,36,174,24.355045759929375,"[664.0,36.0,24.355045759929375]",0
629231,639,12,120,76.43312585046307,"[639.0,12.0,76.43312585046307]",0
629267,3727,116,902,33.539212656339984,"[3727.0,116.0,33.539212656339984]",1
629270,395,32,108,13.843851261189407,"[395.0,32.0,13.843851261189407]",0
629291,9816,247,2237,43.797734331090496,"[9816.0,247.0,43.797734331090496]",2
629387,26,1,8,0.0,"[26.0,1.0,0.0]",0
629404,177,7,55,24.370161302395232,"[177.0,7.0,24.370161302395232]",0
629500,1190,57,293,25.38986733735569,"[1190.0,57.0,25.38986733735569]",0
629507,265,14,94,11.431833325709977,"[265.0,14.0,11.431833325709977]",0
629535,1219,68,352,21.8436207269264,"[1219.0,68.0,21.8436207269264]",0
629537,18,3,8,1.0,"[18.0,3.0,1.0]",0
629542,47,3,18,11.590225767142472,"[47.0,3.0,11.590225767142472]",0
629735,47,6,22,7.985403350280227,"[47.0,6.0,7.985403350280227]",0
629753,5321,193,1418,24.6584275759452,"[5321.0,193.0,24.6584275759452]",1
629767,972,58,392,17.89473150421614,"[972.0,58.0,17.89473150421614]",0
629772,657,26,172,38.95901199189496,"[657.0,26.0,38.95901199189496]",0
629818,2857,94,763,58.090996116328,"[2857.0,94.0,58.090996116328]",1
629835,600,30,186,15.445119751492086,"[600.0,30.0,15.445119751492086]",0
630105,1734,94,443,22.437304296939843,"[1734.0,94.0,22.437304296939843]",0
630203,178,9,53,28.40676758176552,"[178.0,9.0,28.40676758176552]",0
630221,865,41,210,23.123370080990338,"[865.0,41.0,23.123370080990338]",0
630264,1177,34,205,61.7011441895197,"[1177.0,34.0,61.7011441895197]",0
630359,78,12,45,5.5677643628300215,"[78.0,12.0,5.5677643628300215]",0
630476,68,13,44,5.761276567941145,"[68.0,13.0,5.761276567941145]",0
630718,1752,113,478,16.629966440674256,"[1752.0,113.0,16.629966440674256]",0
630730,2296,106,582,37.205961322770335,"[2296.0,106.0,37.205961322770335]",1
630736,352,37,167,9.567368213596387,"[352.0,37.0,9.567368213596387]",0
630773,84,8,37,10.515294982615968,"[84.0,8.0,10.515294982615968]",0
630787,446,50,167,12.057413673329613,"[446.0,50.0,12.057413673329613]",0
630834,3250,134,639,57.84925790455512,"[3250.0,134.0,57.84925790455512]",1
630835,8487,215,1767,57.281221715548455,"[8487.0,215.0,57.281221715548455]",2
630939,2,1,1,0.0,"[2.0,1.0,0.0]",0
630992,1747,34,249,151.7274299936492,"[1747.0,34.0,151.7274299936492]",0
631055,679,85,373,8.772921158785328,"[679.0,85.0,8.772921158785328]",0
631075,2132,93,566,35.88545683358667,"[2132.0,93.0,35.88545683358667]",1
631111,1734,55,357,50.75608138912811,"[1734.0,55.0,50.75608138912811]",0
631207,531,50,218,8.989540407311926,"[531.0,50.0,8.989540407311926]",0
631341,155,16,83,8.530093786119822,"[155.0,16.0,8.530093786119822]",0
631356,1695,91,383,20.1238655175879,"[1695.0,91.0,20.1238655175879]",0
631444,22,3,7,6.110100926607787,"[22.0,3.0,6.110100926607787]",0
631473,12312,230,2698,80.39507488218617,"[12312.0,230.0,80.39507488218617]",2
631623,241,18,94,18.039625954413893,"[241.0,18.0,18.039625954413893]",0
631650,546,47,255,13.530245011261062,"[546.0,47.0,13.530245011261062]",0
631655,3111,85,715,40.87705142660529,"[3111.0,85.0,40.87705142660529]",1
631663,1030,50,252,41.086270610181465,"[1030.0,50.0,41.086270610181465]",0
631719,9544,195,1741,63.82984708425906,"[9544.0,195.0,63.82984708425906]",2
631740,2636,61,537,54.67025844524558,"[2636.0,61.0,54.67025844524558]",1
631788,9,2,6,4.949747468305833,"[9.0,2.0,4.949747468305833]",0
631870,891,49,238,26.114071453742262,"[891.0,49.0,26.114071453742262]",0
632037,165,8,40,21.771130950346677,"[165.0,8.0,21.771130950346677]",0
